user_id,email,name,age,gender,city,signup_date,channel,signup_device,vip_grade,marketing_consent,last_login_date,total_spent,order_count,churn,engagement_score,support_tickets,support_level,onboarding_type,week1_activity_score,pre_promo_spent,post_promo_spent
49487,u049487@outlook.com,임서현,41,M,서울,14MAR2025,paid_search,pc,gold,1,24FEB2026,1234680,2,1,80.1,4,High,B,62.5,62323,67868
49488,u049488@kakao.com,장지훈,58,M,전남,07DEC2024,social,mobile,platinum,0,16FEB2025,2985160,5,1,65.6,1,Low,C,58.2,61645,80460
49489,u049489@daum.net,오지원,21,F,경남,19APR2025,organic,mobile,vip,0,11NOV2025,5144050,7,1,67.1,0,Low,C,68.2,34560,29519
49490,u049490@hanmail.net,임하은,15,F,광주,04MAY2024,email,pc,platinum,1,21JUN2025,1917005,2,1,59.2,5,High,C,70.7,73651,82177
49491,u049491@hanmail.net,장서현,30,F,경기,12NOV2024,social,mobile,vip,0,,4474300,2,1,59.3,1,Low,C,64.9,54851,60176
49492,u049492@daum.net,송다은,49,M,전남,03AUG2025,organic,pc,gold,1,18FEB2026,1082820,3,1,63.6,3,High,A,41.7,34248,47501
49493,u049493@gmail.com,류준우,39,F,경기,11MAY2026,social,mobile,silver,1,11MAY2026,684550,7,0,44.4,1,Low,C,42.9,44508,52156
49494,u049494@daum.net,류하은,53,M,경기,14OCT2024,paid_search,pc,vip,1,,8002950,4,1,85.4,0,Low,B,51.7,33809,42833
49495,u049495@naver.com,안은우,42,F,서울,28MAY2024,organic,mobile,platinum,1,06JUN2026,1618500,3,0,60.4,0,Low,C,73.4,40451,45254
49496,u049496@hanmail.net,이시우,30,M,서울,06APR2026,social,mobile,gold,0,06APR2026,862000,4,1,59.9,0,Low,A,62.0,57151,63572
49497,u049497@daum.net,임준호,14,F,경기,01JUN2025,other,pc,silver,1,05SEP2025,712780,2,1,77.8,2,High,B,54.1,52785,51081
49498,u049498@naver.com,정지훈,31,F,대구,05MAY2024,paid_search,mobile,silver,1,10FEB2026,623240,2,1,37.5,1,Low,A,49.7,58664,67332
49499,u049499@gmail.com,조준호,41,F,서울,31MAY2025,organic,pc,vip,0,31MAY2025,8183920,2,1,76.3,0,Low,B,53.0,48932,57558
49500,u049500@outlook.com,강지훈,20,M,서울,10JUN2023,social,mobile,vip,1,03APR2026,6008525,4,1,80.0,1,Low,A,51.0,58104,61015
49501,u049501@gmail.com,이하준,40,F,경기,07DEC2024,organic,mobile,bronze,1,02JUL2025,226900,2,1,44.6,2,High,A,59.6,59335,58398
49502,u049502@gmail.com,윤주원,61,F,경남,22MAY2024,organic,mobile,bronze,1,05JUL2024,154540,2,1,63.0,1,Low,B,33.2,74203,89283
49503,u049503@outlook.com,최준우,14,F,경기,25JAN2024,paid_search,pc,silver,1,09OCT2024,540320,2,1,48.4,1,Low,B,68.3,44405,42860
49504,u049504@gmail.com,송준호,48,F,서울,31MAY2026,email,pc,vip,1,31MAY2026,7611685,3,0,78.5,0,Low,B,56.4,60491,63034
49505,u049505@outlook.com,최서현,39,F,경기,31JUL2023,social,tablet,bronze,1,22APR2025,0,0,1,41.3,2,High,C,72.2,46235,42421
49506,u049506@kakao.com,윤도윤,45,M,경북,08MAY2026,organic,mobile,vip,1,,6616800,4,1,75.2,0,Low,C,69.7,36867,33467
49507,u049507@outlook.com,안윤서,40,F,전북,11FEB2025,paid_search,mobile,platinum,0,12SEP2025,2871800,1,1,65.3,3,High,C,58.2,51965,57275
49508,u049508@kakao.com,신도윤,32,M,부산,24MAY2026,email,mobile,vip,1,24MAY2026,5686420,6,0,70.9,1,Low,B,57.6,71269,79638
49509,u049509@outlook.com,윤지우,32,F,경북,19APR2023,paid_search,mobile,silver,0,15JUN2025,582170,3,1,49.5,0,Low,B,33.5,64797,75700
49510,u049510@kakao.com,신하은,29,M,경기,19NOV2025,social,mobile,bronze,0,19NOV2025,287540,2,1,44.8,3,High,A,75.6,46390,46938
49511,u049511@gmail.com,윤지호,50,F,경기,03MAY2023,email,mobile,vip,0,24DEC2024,7378795,5,1,78.5,3,High,C,52.9,43659,49338
49512,u049512@gmail.com,신서연,42,F,인천,21DEC2025,paid_search,mobile,silver,0,21DEC2025,583250,3,1,56.1,3,High,B,36.9,54034,63926
49513,u049513@outlook.com,한수아,14,F,대구,13JUN2025,organic,tablet,vip,0,13JUN2025,3803435,2,1,58.2,0,Low,B,40.7,53624,59550
49514,u049514@hanmail.net,장하윤,39,F,경북,22FEB2026,organic,tablet,vip,0,,3083225,3,1,69.3,1,Low,B,51.5,36718,43265
49515,u049515@outlook.com,안수아,29,M,부산,07OCT2025,social,mobile,bronze,0,07OCT2025,0,0,1,37.0,3,High,C,70.9,57330,61887
49516,u049516@daum.net,안서연,36,F,전북,27APR2023,paid_search,pc,bronze,1,20FEB2026,14730,1,1,65.5,4,High,C,58.2,34463,32596
49517,u049517@daum.net,오지우,42,F,서울,09SEP2023,social,pc,platinum,1,23APR2026,2437365,4,0,94.3,2,High,A,31.0,54345,61191
49518,u049518@kakao.com,전예은,35,M,경남,29APR2026,email,mobile,gold,1,,810800,2,1,74.1,1,Low,A,45.1,43391,44584
49519,u049519@outlook.com,이준호,40,M,부산,15OCT2023,paid_search,mobile,bronze,1,07APR2026,85700,1,1,66.0,4,High,C,63.2,67595,71783
49520,u049520@daum.net,안지안,22,M,부산,06JUN2024,organic,pc,platinum,1,29JUN2024,2703670,5,1,74.1,0,Low,B,47.2,51555,64291
49521,u049521@outlook.com,전시우,25,F,경기,01FEB2025,referral,pc,platinum,0,01FEB2025,2397090,3,1,60.3,3,High,B,50.6,21259,19737
49522,u049522@kakao.com,한유진,31,F,경기,13JAN2025,social,pc,vip,1,13JAN2025,3583315,2,1,42.6,3,High,C,73.5,48455,50284
49523,u049523@outlook.com,장하은,54,M,강원,24JUN2025,paid_search,mobile,gold,1,24JUN2025,1335960,3,1,46.2,0,Low,C,61.7,61323,58221
49524,u049524@daum.net,송유진,24,F,광주,26MAR2026,email,mobile,gold,1,,900290,4,1,48.6,2,High,A,51.4,20185,17481
49525,u049525@hanmail.net,강도윤,29,F,서울,07FEB2025,organic,tablet,gold,1,24APR2025,1247800,2,1,73.8,0,Low,C,56.5,59217,64817
49526,u049526@gmail.com,최수아,32,M,경기,18MAR2023,referral,mobile,bronze,1,19AUG2024,0,0,1,46.0,1,Low,C,61.8,48508,56126
49527,u049527@naver.com,신현우,31,U,대구,16MAR2024,organic,pc,silver,1,10NOV2024,610350,3,1,47.3,1,Low,C,55.0,29131,39439
49528,u049528@hanmail.net,전민서,21,F,경기,02AUG2023,social,pc,silver,0,23OCT2025,361240,2,1,30.7,2,High,B,47.1,22429,26735
49529,u049529@daum.net,임지안,15,M,대구,12OCT2025,other,mobile,silver,1,08DEC2025,349530,3,1,82.8,1,Low,C,50.7,43925,47938
49530,u049530@naver.com,최민준,30,M,충북,04AUG2024,paid_search,pc,vip,0,28AUG2025,3021285,4,1,71.5,1,Low,C,54.9,35241,46978
49531,u049531@naver.com,권은우,60,F,경기,23DEC2024,paid_search,pc,silver,0,04MAR2025,468150,4,1,66.1,2,High,B,53.8,62502,64649
49532,u049532@naver.com,장서연,39,F,인천,23MAY2025,referral,mobile,vip,0,23MAY2025,7151110,7,1,67.4,0,Low,C,48.7,57146,62599
49533,u049533@gmail.com,오하준,41,M,충북,23SEP2024,paid_search,mobile,platinum,0,23JUL2025,2198800,4,1,60.6,2,High,C,69.6,62015,74687
49534,u049534@hanmail.net,윤다은,35,F,인천,29MAR2023,organic,mobile,platinum,1,03JUN2024,2812420,5,1,59.9,7,High,B,45.8,60007,70985
49535,u049535@kakao.com,정하은,40,M,대구,25JUN2025,organic,mobile,vip,0,25JUN2025,4215300,2,1,68.8,1,Low,C,64.3,24336,18405
49536,u049536@gmail.com,황지민,28,F,경남,25JAN2026,paid_search,mobile,gold,1,25JAN2026,910595,5,1,80.3,3,High,B,59.7,55830,59605
49537,u049537@gmail.com,권주원,19,F,부산,25JAN2026,social,pc,gold,1,25JAN2026,1430240,4,1,44.4,1,Low,B,39.1,36701,38067
49538,u049538@kakao.com,안윤서,46,M,경기,17MAY2023,paid_search,mobile,vip,1,12JUN2024,3462330,4,1,65.5,3,High,C,42.9,74370,75225
49539,u049539@naver.com,김다은,17,F,전북,31MAY2025,paid_search,mobile,silver,1,31MAY2025,686820,3,1,60.5,0,Low,C,45.0,57384,65252
49540,u049540@naver.com,오지호,28,F,경기,10JUN2024,organic,mobile,gold,1,06MAR2025,869400,2,1,55.5,2,High,A,60.4,21055,27245
49541,u049541@outlook.com,전민서,36,M,전북,06APR2024,social,mobile,platinum,0,01OCT2025,2600920,3,1,76.0,2,High,A,64.5,64920,67743
49542,u049542@daum.net,류하윤,32,M,경기,15SEP2024,organic,mobile,vip,1,,3259055,7,1,43.8,1,Low,C,62.2,61792,62926
49543,u049543@naver.com,정준우,47,M,인천,09OCT2025,paid_search,pc,silver,1,10FEB2026,511000,2,1,78.6,1,Low,B,50.3,59451,62625
49544,u049544@outlook.com,권예은,31,U,경북,21JUN2024,email,mobile,bronze,1,14MAR2025,237415,3,1,35.3,1,Low,C,37.5,51534,53479
49545,u049545@daum.net,장지원,31,F,부산,28DEC2023,email,pc,vip,1,19FEB2025,3569100,2,1,52.2,2,High,A,34.8,30067,33518
49546,u049546@kakao.com,박서연,41,F,인천,20NOV2025,paid_search,mobile,silver,1,23JUN2026,721950,2,0,50.6,1,Low,A,46.6,44457,45259
49547,u049547@naver.com,오하윤,19,F,경기,06MAY2025,paid_search,mobile,platinum,1,06SEP2025,1508440,3,1,51.7,1,Low,B,74.8,66475,60481
49548,u049548@outlook.com,류주원,39,M,경기,19JAN2024,paid_search,mobile,vip,1,23DEC2024,3140590,5,1,70.5,1,Low,A,52.2,62661,72274
49549,u049549@gmail.com,권다은,47,M,서울,24FEB2026,social,pc,platinum,0,24FEB2026,1990955,4,1,65.5,1,Low,B,30.3,55178,57163
49550,u049550@daum.net,박지원,32,F,서울,20APR2023,social,pc,gold,0,28NOV2025,1122675,4,1,59.6,3,High,C,64.2,40442,33703
49551,u049551@hanmail.net,전현우,35,M,경기,12JUN2023,social,mobile,silver,1,19MAY2026,524200,4,0,37.3,0,Low,B,58.6,72120,73185
49552,u049552@gmail.com,송시우,62,M,인천,09JAN2023,social,pc,vip,0,18DEC2025,3348360,1,1,64.0,5,High,A,46.8,68292,70769
49553,u049553@outlook.com,황수아,42,F,경기,28APR2025,email,mobile,vip,1,28APR2025,7479740,4,1,74.9,0,Low,B,50.2,43264,44956
49554,u049554@naver.com,권채원,28,U,대전,01NOV2025,paid_search,mobile,bronze,0,01NOV2025,41310,1,1,63.0,1,Low,C,52.8,49017,51634
49555,u049555@naver.com,정지원,43,M,부산,16JUN2023,organic,mobile,silver,1,21JAN2026,721720,3,1,58.7,0,Low,C,54.0,76223,91650
49556,u049556@outlook.com,임지민,21,F,경기,18JUN2023,referral,pc,platinum,0,24OCT2024,2800070,5,1,69.0,3,High,B,56.6,45977,50227
49557,u049557@daum.net,임하은,34,M,경기,09JUN2024,other,mobile,vip,0,,6711530,7,1,97.9,3,High,B,56.5,53083,55389
49558,u049558@hanmail.net,서하은,32,F,충남,04MAR2024,organic,pc,vip,1,,4207125,6,1,53.5,2,High,B,67.4,40275,33890
49559,u049559@hanmail.net,송다은,37,F,경기,20SEP2025,other,pc,gold,1,26OCT2025,1276880,3,1,54.0,0,Low,A,64.6,54370,62795
49560,u049560@kakao.com,임하윤,27,F,경기,10SEP2025,social,mobile,gold,0,28JUN2026,1045100,4,0,43.5,0,Low,B,47.2,68094,67694
49561,u049561@naver.com,황예은,55,F,경기,02JUL2024,organic,mobile,bronze,1,11JUL2024,266595,3,1,73.0,2,High,A,79.8,53868,61525
49562,u049562@kakao.com,이준호,32,F,서울,09JAN2024,organic,mobile,gold,1,22AUG2025,945140,3,1,78.3,1,Low,B,68.4,11362,8758
49563,u049563@outlook.com,송지훈,38,M,전남,13DEC2024,paid_search,mobile,bronze,1,02AUG2025,0,0,1,62.0,1,Low,B,57.5,46148,44656
49564,u049564@daum.net,최수아,38,M,부산,15JUN2026,organic,pc,bronze,0,15JUN2026,0,0,0,49.7,3,High,B,46.3,37734,39506
49565,u049565@naver.com,류지유,36,F,대전,10OCT2024,paid_search,tablet,platinum,1,01JAN2026,1579100,2,1,64.8,1,Low,A,83.3,59450,67666
49566,u049566@kakao.com,정지호,17,F,서울,27JAN2026,organic,pc,vip,1,,4237765,6,1,62.3,2,High,C,40.6,52168,54108
49567,u049567@kakao.com,안서윤,29,M,경기,21MAR2023,social,pc,platinum,1,01JAN2025,1518045,3,1,69.5,3,High,B,56.5,35819,41833
49568,u049568@outlook.com,이예은,39,M,경기,21AUG2025,organic,mobile,platinum,0,21AUG2025,2823495,5,1,48.2,2,High,B,55.7,68156,75655
49569,u049569@daum.net,권지민,37,M,인천,22APR2024,organic,mobile,bronze,1,12DEC2024,0,0,1,26.7,0,Low,A,33.0,75207,86919
49570,u049570@outlook.com,강주원,14,M,경기,16MAY2023,organic,pc,platinum,0,10JUN2024,1632600,7,1,55.0,2,High,C,61.0,22693,25665
49571,u049571@daum.net,송지민,41,F,서울,29JUN2024,organic,mobile,vip,1,29JUN2024,3584040,5,1,90.0,4,High,C,55.3,53894,57730
49572,u049572@outlook.com,신지훈,33,M,경기,21JUN2025,paid_search,pc,gold,1,21JUN2025,1037760,1,1,51.3,1,Low,B,50.7,37424,43453
49573,u049573@hanmail.net,오지민,40,M,부산,08MAR2026,paid_search,mobile,silver,0,08MAR2026,784890,1,1,51.8,5,High,B,52.4,67946,71860
49574,u049574@gmail.com,강채원,34,M,경기,12MAY2026,social,pc,gold,1,12MAY2026,837760,1,0,60.4,0,Low,C,41.1,51469,56032
49575,u049575@outlook.com,전은우,40,F,인천,05MAY2024,social,pc,bronze,1,,274735,3,1,64.2,2,High,A,39.2,34868,30310
49576,u049576@daum.net,전다은,47,M,인천,20JAN2023,referral,pc,silver,0,02FEB2026,492745,5,1,70.6,0,Low,C,74.1,40368,52977
49577,u049577@daum.net,송하윤,30,M,경기,05JUN2025,paid_search,mobile,bronze,0,05JUN2025,180800,2,1,37.5,2,High,B,66.4,73137,83333
49578,u049578@outlook.com,박은우,38,F,서울,15APR2025,organic,mobile,silver,1,03JUL2026,318800,2,0,52.3,0,Low,A,44.6,36509,33517
49579,u049579@naver.com,강은우,39,F,경기,02DEC2025,social,mobile,platinum,0,02DEC2025,2220110,6,1,65.2,0,Low,C,56.5,57286,67169
49580,u049580@outlook.com,최하윤,56,M,경기,25OCT2023,social,pc,gold,1,06JAN2026,1052785,6,1,61.9,0,Low,C,62.3,41278,47252
49581,u049581@hanmail.net,류서연,21,M,대구,06DEC2023,social,mobile,platinum,0,,2035600,4,1,72.6,4,High,C,85.7,51519,53316
49582,u049582@daum.net,안시우,42,M,경기,08MAR2024,email,mobile,vip,0,22APR2026,4141005,5,0,78.1,1,Low,B,50.1,40897,46391
49583,u049583@kakao.com,한주원,25,F,인천,17OCT2025,organic,mobile,vip,1,,4299610,4,1,68.5,0,Low,B,50.3,74423,78666
49584,u049584@kakao.com,신지호,26,F,부산,23JUL2024,other,mobile,platinum,1,,2499395,3,1,77.7,0,Low,B,51.7,47757,49719
49585,u049585@hanmail.net,한유진,31,M,서울,25MAR2025,social,mobile,bronze,1,15JUN2026,0,0,0,55.0,2,High,A,62.6,47373,58457
49586,u049586@hanmail.net,류지우,35,M,부산,23MAY2026,paid_search,mobile,silver,0,23MAY2026,751070,3,0,67.5,0,Low,A,50.0,58467,68948
49587,u049587@naver.com,안민준,36,F,서울,06OCT2023,other,mobile,vip,0,06NOV2024,3437500,2,1,59.4,3,High,A,47.6,40380,40354
49588,u049588@daum.net,최도윤,46,F,대구,07SEP2024,social,pc,vip,0,02MAY2026,4998200,3,0,78.8,0,Low,A,46.5,61370,65547
49589,u049589@outlook.com,오예은,42,F,서울,06JUN2024,organic,mobile,platinum,0,26SEP2024,2542920,2,1,78.5,5,High,A,55.2,64944,69973
49590,u049590@daum.net,최하준,24,F,경기,18JUL2024,other,pc,platinum,1,01FEB2025,2402215,4,1,56.5,4,High,B,52.1,39846,46415
49591,u049591@outlook.com,오서현,26,M,서울,17DEC2025,referral,mobile,vip,0,17DEC2025,4249150,4,1,69.7,1,Low,B,36.0,61977,62433
49592,u049592@kakao.com,안서연,41,M,부산,29SEP2024,social,mobile,gold,1,29SEP2024,1136900,2,1,77.8,0,Low,A,56.6,39969,52147
49593,u049593@outlook.com,권유진,33,F,서울,04DEC2024,paid_search,mobile,silver,0,,360660,5,1,58.8,4,High,B,59.9,11530,16233
49594,u049594@kakao.com,조서현,39,M,대전,07DEC2025,organic,mobile,bronze,1,07DEC2025,268910,5,1,51.8,0,Low,A,51.3,40955,36919
49595,u049595@gmail.com,김예은,30,M,서울,08DEC2025,social,mobile,vip,1,04JUL2026,3790215,3,0,85.2,0,Low,B,48.9,32356,41868
49596,u049596@hanmail.net,정서현,26,F,경기,30JUN2024,other,mobile,vip,1,28JUN2025,4856300,4,1,63.6,4,High,C,55.6,41127,51882
49597,u049597@hanmail.net,오윤서,52,M,서울,25MAR2024,other,mobile,bronze,1,13JUL2024,22720,2,1,25.2,2,High,C,57.1,67131,69662
49598,u049598@daum.net,조하은,36,M,대전,08MAY2023,paid_search,mobile,vip,0,01JUL2026,3225910,6,0,55.6,0,Low,B,65.6,59746,70327
49599,u049599@outlook.com,권지유,28,U,충북,13JUN2024,referral,pc,platinum,1,,1886400,3,1,75.4,3,High,C,66.7,35348,36198
49600,u049600@gmail.com,정서현,30,M,충남,02MAR2024,email,tablet,platinum,0,14NOV2025,2016660,4,1,68.2,3,High,A,32.2,41671,50863
49601,u049601@naver.com,장수아,19,F,인천,27SEP2025,referral,mobile,platinum,1,27SEP2025,1707230,2,1,61.4,6,High,A,49.2,49640,51551
49602,u049602@hanmail.net,김준호,31,F,경기,04APR2024,organic,pc,platinum,1,15AUG2025,2031230,5,1,75.0,6,High,C,55.2,47292,45347
49603,u049603@daum.net,강지훈,30,F,서울,18JUN2026,referral,mobile,vip,1,18JUN2026,4324980,3,0,70.4,1,Low,B,63.1,36160,37345
49604,u049604@daum.net,황주원,25,F,서울,31MAR2023,referral,mobile,vip,1,15OCT2025,4230160,3,1,65.3,0,Low,B,53.1,46803,49495
49605,u049605@daum.net,권준우,25,F,경기,16JAN2024,organic,mobile,silver,1,22DEC2025,552400,2,1,65.7,2,High,C,76.1,47725,55623
49606,u049606@kakao.com,이준호,48,F,인천,02MAY2025,other,pc,platinum,1,12JUN2026,1781835,4,0,56.0,0,Low,C,62.4,51188,59012
49607,u049607@daum.net,서지훈,24,F,서울,05SEP2023,social,mobile,silver,1,,639600,2,1,61.9,3,High,A,35.8,63357,68436
49608,u049608@gmail.com,정채원,43,M,인천,01AUG2023,organic,mobile,silver,1,09JUL2026,526090,4,0,45.1,0,Low,A,45.7,47284,48580
49609,u049609@gmail.com,황윤서,52,M,충남,03MAR2024,email,mobile,gold,1,14FEB2025,934575,2,1,44.0,0,Low,B,41.3,27800,28952
49610,u049610@naver.com,김예은,22,M,서울,13SEP2024,organic,pc,vip,0,04JUN2026,4409600,3,0,57.6,0,Low,C,71.7,60616,66588
49611,u049611@kakao.com,임하준,46,F,경북,14MAY2026,organic,mobile,vip,1,23MAY2026,6482625,4,0,72.6,1,Low,B,45.8,37002,48548
49612,u049612@gmail.com,황서윤,39,M,충북,18MAY2025,other,pc,bronze,0,,77000,1,1,40.8,2,High,B,43.9,35993,38531
49613,u049613@outlook.com,서지유,18,F,경기,29APR2026,social,mobile,platinum,1,,1891800,2,1,53.5,1,Low,B,36.2,77081,86437
49614,u049614@daum.net,이유진,42,M,인천,14DEC2025,organic,mobile,platinum,1,06MAR2026,2396400,2,1,61.0,2,High,A,54.4,55555,56482
49615,u049615@naver.com,최준호,36,M,경남,06MAY2025,paid_search,pc,platinum,0,,1543165,4,1,59.0,3,High,A,48.5,58265,66088
49616,u049616@kakao.com,김소율,16,M,경남,06DEC2024,organic,pc,bronze,0,25JUN2026,166700,1,0,31.9,1,Low,A,55.7,46899,49034
49617,u049617@gmail.com,한은우,25,M,서울,04FEB2025,paid_search,mobile,vip,1,20JUL2025,3892440,6,1,35.6,1,Low,A,34.2,13701,11055
49618,u049618@hanmail.net,장서연,28,F,경기,04JUN2024,organic,mobile,gold,1,,1118685,1,1,63.1,1,Low,B,53.9,58862,69064
49619,u049619@naver.com,강준우,46,U,인천,03OCT2025,paid_search,pc,gold,1,13JUN2026,1228880,4,0,60.4,1,Low,A,67.6,50096,54315
49620,u049620@naver.com,김민준,35,F,충남,27JUN2023,organic,pc,vip,1,21JUL2025,5121800,5,1,53.0,3,High,B,50.6,61365,62740
49621,u049621@kakao.com,윤하윤,43,F,경기,01SEP2023,organic,mobile,vip,0,,3714790,3,1,72.2,0,Low,B,56.0,48180,48670
49622,u049622@naver.com,윤유진,22,M,경기,06FEB2023,paid_search,mobile,silver,1,04JUL2024,621595,6,1,61.1,4,High,B,79.4,57747,53742
49623,u049623@kakao.com,최다은,14,F,전북,30AUG2025,paid_search,mobile,vip,0,16MAR2026,9565390,5,1,74.4,5,High,C,54.9,58936,63515
49624,u049624@outlook.com,최유진,36,M,서울,21FEB2026,organic,pc,platinum,1,21FEB2026,1505565,3,1,84.3,1,Low,A,57.2,56910,60921
49625,u049625@hanmail.net,김하준,21,F,대구,20AUG2023,paid_search,mobile,gold,0,22JUL2025,949530,4,1,73.2,2,High,C,61.0,50083,50130
49626,u049626@kakao.com,윤민준,18,F,울산,01MAR2025,other,mobile,silver,1,16MAR2025,757500,4,1,51.4,2,High,B,66.4,30539,31369
49627,u049627@naver.com,송현우,40,F,경기,23NOV2023,paid_search,mobile,bronze,1,30DEC2024,255000,1,1,48.0,2,High,A,40.9,40028,39142
49628,u049628@gmail.com,전도윤,36,M,울산,12APR2026,paid_search,mobile,gold,1,12APR2026,1104040,2,0,39.8,0,Low,C,54.9,47875,59310
49629,u049629@naver.com,류은우,62,M,경기,04APR2023,paid_search,pc,vip,0,22JAN2026,3202510,4,1,80.7,1,Low,C,75.3,49460,51953
49630,u049630@naver.com,한채원,24,F,서울,14SEP2023,organic,pc,vip,0,22AUG2024,3411200,1,1,69.0,0,Low,C,63.9,44812,41170
49631,u049631@kakao.com,전지원,14,M,서울,25NOV2024,paid_search,tablet,vip,1,25NOV2024,7248935,3,1,84.6,1,Low,C,54.3,46554,48682
49632,u049632@kakao.com,임지민,25,M,경기,15FEB2023,organic,mobile,bronze,1,27SEP2024,204000,1,1,25.3,4,High,B,50.1,51480,54024
49633,u049633@outlook.com,강지원,49,F,전남,09DEC2024,referral,mobile,vip,0,09DEC2024,3519915,4,1,75.9,1,Low,C,56.5,70194,77910
49634,u049634@outlook.com,조지민,40,M,강원,19JUL2023,referral,mobile,vip,1,27AUG2025,3502545,6,1,59.8,1,Low,B,56.0,74843,91280
49635,u049635@naver.com,이다은,25,M,서울,12MAR2023,social,mobile,vip,1,23SEP2024,7516420,3,1,82.0,1,Low,B,48.5,52143,52974
49636,u049636@gmail.com,송다은,35,F,서울,10FEB2023,social,pc,platinum,1,13NOV2025,2750590,4,1,70.6,1,Low,C,77.2,41344,49483
49637,u049637@naver.com,송소율,37,F,세종,17JUL2024,organic,mobile,platinum,1,07MAR2025,1911315,5,1,61.0,2,High,C,65.3,68884,76932
49638,u049638@naver.com,안예준,49,F,부산,02JAN2026,social,mobile,bronze,0,02JAN2026,19000,1,1,37.5,1,Low,A,49.7,55991,50260
49639,u049639@daum.net,서하준,26,M,부산,27AUG2023,social,mobile,gold,1,11JAN2025,1278705,5,1,63.8,1,Low,C,55.1,82558,83191
49640,u049640@gmail.com,권지원,49,F,경기,21AUG2023,email,pc,bronze,0,08SEP2025,108900,3,1,39.5,2,High,A,58.1,73088,77735
49641,u049641@naver.com,한하은,39,M,경기,23SEP2025,email,pc,vip,1,23SEP2025,4124495,2,1,80.9,2,High,C,71.2,70828,86453
49642,u049642@hanmail.net,조유진,34,M,경기,13JUN2024,organic,mobile,platinum,1,14JUL2024,2948880,3,1,55.6,3,High,A,53.8,51577,53693
49643,u049643@gmail.com,안지훈,20,F,강원,12JAN2025,email,mobile,gold,1,12JAN2025,1396675,4,1,59.6,0,Low,C,66.8,31026,37356
49644,u049644@gmail.com,류서연,26,F,강원,02MAR2026,organic,mobile,platinum,1,02MAR2026,2987610,4,1,55.4,2,High,C,51.6,38312,41454
49645,u049645@outlook.com,윤주원,29,M,서울,27DEC2023,paid_search,pc,vip,1,12NOV2024,4938280,5,1,71.7,0,Low,A,39.3,41075,40529
49646,u049646@outlook.com,안지원,30,M,강원,12DEC2025,referral,mobile,vip,0,12DEC2025,3583310,5,1,53.5,4,High,C,62.7,60587,64433
49647,u049647@outlook.com,황하준,38,F,경기,06NOV2024,paid_search,mobile,vip,1,08MAR2025,4320210,4,1,58.1,1,Low,A,53.6,55055,60094
49648,u049648@gmail.com,신지훈,27,F,서울,09DEC2024,organic,pc,bronze,0,,10030,1,1,74.4,4,High,A,54.3,62186,68025
49649,u049649@gmail.com,송다은,37,M,부산,08AUG2023,paid_search,mobile,vip,1,02MAR2025,3656430,7,1,77.1,2,High,B,58.8,31682,32470
49650,u049650@outlook.com,장현우,28,M,강원,10JUN2023,organic,mobile,vip,1,25OCT2024,8888400,2,1,81.7,1,Low,B,40.2,65255,73767
49651,u049651@outlook.com,송민서,20,F,대구,25FEB2025,organic,mobile,platinum,1,02JAN2026,1509580,2,1,66.2,4,High,B,54.8,68351,76994
49652,u049652@kakao.com,전은우,33,M,경기,26MAY2026,social,pc,bronze,1,,216600,3,1,56.0,3,High,C,73.8,51065,59706
49653,u049653@gmail.com,황지원,32,F,경북,27MAY2023,paid_search,pc,platinum,0,29AUG2025,1535550,2,1,58.8,1,Low,C,64.3,29479,31558
49654,u049654@kakao.com,안서윤,46,M,전남,16SEP2023,paid_search,mobile,platinum,1,17AUG2024,2161735,2,1,71.6,2,High,B,55.3,47729,51525
49655,u049655@outlook.com,안수아,14,F,경북,30MAR2024,organic,mobile,vip,1,28APR2025,7297960,4,1,64.0,0,Low,C,72.7,58235,59294
